sourcesourceDB,sourceCollection,sourceFieldLocation,sourceDataType,destinationTable,destinationField,destinationDataType,function,meta
accepted-data,healthAndDisabilityCircumstances,acceptedDateTime.d_date,string,healthAndDisabilityCircumstances,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.contractId,string,healthAndDisabilityCircumstances,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.declaredDateTime,string,healthAndDisabilityCircumstances,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.effectiveDate.hasDate,boolean,healthAndDisabilityCircumstances,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.effectiveDate.knownDate,string,healthAndDisabilityCircumstances,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.paymentEffectiveDate.hasDate,boolean,healthAndDisabilityCircumstances,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.paymentEffectiveDate.knownDate,string,healthAndDisabilityCircumstances,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.abilityToWork.hasAFitNote,boolean,healthAndDisabilityCircumstances,claimElement_abilityToWork_hasAFitNote,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.abilityToWork.restrictedAbilityToWork,boolean,healthAndDisabilityCircumstances,claimElement_abilityToWork_restrictedAbilityToWork,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.agentToCallTerminallyIllClaimant,boolean,healthAndDisabilityCircumstances,claimElement_agentToCallTerminallyIllClaimant,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.claimantId,string,healthAndDisabilityCircumstances,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.copiedFromDeclarationId,string,healthAndDisabilityCircumstances,claimElement_copiedFromDeclarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.createdDateTime.d_date,string,healthAndDisabilityCircumstances,claimElement_createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.declarationId,string,healthAndDisabilityCircumstances,claimElement_declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.declaredDateTime.d_date,string,healthAndDisabilityCircumstances,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.effectiveDate.type,string,healthAndDisabilityCircumstances,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.effectiveDate.date,string,healthAndDisabilityCircumstances,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.healthConditions[*],string,healthAndDisabilityCircumstances,claimElement_healthConditions,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.hospitalStays.admissionDate,string,healthAndDisabilityCircumstances,claimElement_hospitalStays_admissionDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.hospitalStays.dischargeDate,string,healthAndDisabilityCircumstances,claimElement_hospitalStays_dischargeDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.hospitalStays.hospitalStay,boolean,healthAndDisabilityCircumstances,claimElement_hospitalStays_hospitalStay,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.medicalTreatments[*].startDate,string,healthAndDisabilityCircumstances,claimElement_medicalTreatments_startDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.medicalTreatments[*].treatment,string,healthAndDisabilityCircumstances,claimElement_medicalTreatments_treatment,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.paymentEffectiveDate.type,string,healthAndDisabilityCircumstances,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.paymentEffectiveDate.date,string,healthAndDisabilityCircumstances,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.periodOfSicknessId,string,healthAndDisabilityCircumstances,claimElement_periodOfSicknessId,string,,UUID:uk.gov.dwp.universe.claim.healthanddisability.PeriodOfSicknessId PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.pregnancy.dueDate,string,healthAndDisabilityCircumstances,claimElement_pregnancy_dueDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.pregnancy.illnessPutsPregnancyAtRisk,string,healthAndDisabilityCircumstances,claimElement_pregnancy_illnessPutsPregnancyAtRisk,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.processId,string,healthAndDisabilityCircumstances,claimElement_processId,string,,UUID:uk.gov.dwp.universe.wizard.ProcessId PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.reportingIllness,boolean,healthAndDisabilityCircumstances,claimElement_reportingIllness,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.supportAtWork.hasGuideDog,boolean,healthAndDisabilityCircumstances,claimElement_supportAtWork_hasGuideDog,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.supportAtWork.hasWheelchair,boolean,healthAndDisabilityCircumstances,claimElement_supportAtWork_hasWheelchair,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.supportAtWork.needsHearingLoop,boolean,healthAndDisabilityCircumstances,claimElement_supportAtWork_needsHearingLoop,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.supportAtWork.otherSupport,string,healthAndDisabilityCircumstances,claimElement_supportAtWork_otherSupport,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.terminalIllness.prognosis,string,healthAndDisabilityCircumstances,claimElement_terminalIllness_prognosis,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.terminalIllness.terminallyIll,boolean,healthAndDisabilityCircumstances,claimElement_terminalIllness_terminallyIll,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,claimElement.type,string,healthAndDisabilityCircumstances,claimElement_type,string,,JsonTypeName : healthAndDisabilityCircumstances PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,createdDateTime.d_date,string,healthAndDisabilityCircumstances,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,declarationId,string,healthAndDisabilityCircumstances,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,invalidated.dateTime.d_date,string,healthAndDisabilityCircumstances,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,invalidated.reason,string,healthAndDisabilityCircumstances,invalidated_reason,string,, PII:UNKNOWN
accepted-data,healthAndDisabilityCircumstances,_id.d_oid,string,healthAndDisabilityCircumstances,id,string,,
accepted-data,healthCircumstances,acceptedDateTime.d_date,string,healthCircumstances,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.contractId,string,healthCircumstances,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.declaredDateTime,string,healthCircumstances,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.effectiveDate.hasDate,boolean,healthCircumstances,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.effectiveDate.knownDate,string,healthCircumstances,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.paymentEffectiveDate.hasDate,boolean,healthCircumstances,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.paymentEffectiveDate.knownDate,string,healthCircumstances,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.armedForcesIndependencePayment,boolean,healthCircumstances,claimElement_armedForcesIndependencePayment,string,, PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.attendanceAllowance,boolean,healthCircumstances,claimElement_attendanceAllowance,string,, PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.claimantId,string,healthCircumstances,claimElement_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.constantAttendanceAllowance,boolean,healthCircumstances,claimElement_constantAttendanceAllowance,string,, PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.declaredDateTime.d_date,string,healthCircumstances,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.dlaAllowance,boolean,healthCircumstances,claimElement_dlaAllowance,string,, PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.effectiveDate.type,string,healthCircumstances,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.effectiveDate.date,string,healthCircumstances,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.healthCondition,boolean,healthCircumstances,claimElement_healthCondition,string,, PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.paymentEffectiveDate.type,string,healthCircumstances,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.paymentEffectiveDate.date,string,healthCircumstances,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.piPayment,boolean,healthCircumstances,claimElement_piPayment,string,, PII:UNKNOWN
accepted-data,healthCircumstances,claimElement.type,string,healthCircumstances,claimElement_type,string,,JsonTypeName : healthCircumstances PII:UNKNOWN
accepted-data,healthCircumstances,createdDateTime.d_date,string,healthCircumstances,createdDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,healthCircumstances,declarationId,string,healthCircumstances,declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
accepted-data,healthCircumstances,invalidated.dateTime.d_date,string,healthCircumstances,invalidated_dateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,healthCircumstances,invalidated.reason,string,healthCircumstances,invalidated_reason,string,, PII:UNKNOWN
accepted-data,healthCircumstances,_id.d_oid,string,healthCircumstances,id,string,,
accepted-data,housingCircumstances,acceptedDateTime.d_date,string,housingCircumstances,acceptedDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.contractId,string,housingCircumstances,claimElement_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.declaredDateTime,string,housingCircumstances,claimElement_declaredDateTime,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.effectiveDate.hasDate,boolean,housingCircumstances,claimElement_effectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.effectiveDate.knownDate,string,housingCircumstances,claimElement_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.paymentEffectiveDate.hasDate,boolean,housingCircumstances,claimElement_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.paymentEffectiveDate.knownDate,string,housingCircumstances,claimElement_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.councilTax.appliedToCouncilTaxReduction,string,housingCircumstances,claimElement_councilTax_appliedToCouncilTaxReduction,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.councilTax.councilTaxInClaimantName,boolean,housingCircumstances,claimElement_councilTax_councilTaxInClaimantName,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.declaredDateTime.d_date,string,housingCircumstances,claimElement_declaredDateTime_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.effectiveDate.type,string,housingCircumstances,claimElement_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.effectiveDate.date,string,housingCircumstances,claimElement_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.livingDetails,string,housingCircumstances,claimElement_livingDetails,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.noApplicableHousingCostsDeclarationDetails.noApplicableHousingCostsType,string,housingCircumstances,claimElement_noApplicableHousingCostsDeclarationDetails_noApplicableHousingCostsType,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.otherHousingDeclarationDetails.furtherDetails,string,housingCircumstances,claimElement_otherHousingDeclarationDetails_furtherDetails,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.otherHousingDeclarationDetails.otherAccommodationType,string,housingCircumstances,claimElement_otherHousingDeclarationDetails_otherAccommodationType,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.haveMortgage,boolean,housingCircumstances,claimElement_ownPropertyDeclarationDetails_haveMortgage,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.payServiceCharges,boolean,housingCircumstances,claimElement_ownPropertyDeclarationDetails_payServiceCharges,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.mortgageDetailsList[*].amount,string,housingCircumstances,claimElement_ownPropertyDeclarationDetails_mortgageDetailsList_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.mortgageDetailsList[*].forDisabilityAdaptation,boolean,housingCircumstances,claimElement_ownPropertyDeclarationDetails_mortgageDetailsList_forDisabilityAdaptation,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.mortgageDetailsList[*].lender,string,housingCircumstances,claimElement_ownPropertyDeclarationDetails_mortgageDetailsList_lender,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.mortgageDetailsList[*].lenderCode,string,housingCircumstances,claimElement_ownPropertyDeclarationDetails_mortgageDetailsList_lenderCode,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.mortgageDetailsList[*].loanReferenceNumber,string,housingCircumstances,claimElement_ownPropertyDeclarationDetails_mortgageDetailsList_loanReferenceNumber,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.mortgageDetailsList[*].mortgageDetailsId,string,housingCircumstances,claimElement_ownPropertyDeclarationDetails_mortgageDetailsList_mortgageDetailsId,string,,UUID:uk.gov.dwp.universe.identification.ids.MortgageDetailsId PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.serviceChargeDetails.amount,string,housingCircumstances,claimElement_ownPropertyDeclarationDetails_serviceChargeDetails_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.ownPropertyDeclarationDetails.serviceChargeDetails.frequency,string,housingCircumstances,claimElement_ownPropertyDeclarationDetails_serviceChargeDetails_frequency,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.paymentEffectiveDate.type,string,housingCircumstances,claimElement_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.paymentEffectiveDate.date,string,housingCircumstances,claimElement_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.additionalRentedHousingInformation.exemptFromTheSharedRoomRate,boolean,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_additionalRentedHousingInformation_exemptFromTheSharedRoomRate,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.additionalRentedHousingInformation.nonCommercialRelationshipWithLandlord,boolean,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_additionalRentedHousingInformation_nonCommercialRelationshipWithLandlord,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.additionalRentedHousingInformation.supportedExemptAccommodation,boolean,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_additionalRentedHousingInformation_supportedExemptAccommodation,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.bedroomAndTenancy.bothYouAndPartnerNamedOnTenancyOrRentalAgreement,boolean,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_bedroomAndTenancy_bothYouAndPartnerNamedOnTenancyOrRentalAgreement,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.bedroomAndTenancy.jointTenancyWithSomeoneOtherThanPartner,boolean,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_bedroomAndTenancy_jointTenancyWithSomeoneOtherThanPartner,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.bedroomAndTenancy.numberOfBedrooms,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_bedroomAndTenancy_numberOfBedrooms,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.jointTenancy.numberOfTenants,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_jointTenancy_numberOfTenants,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.jointTenancy.rent.amount,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_jointTenancy_rent_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.jointTenancy.rent.paymentFrequency,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_jointTenancy_rent_paymentFrequency,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.jointTenancy.rent.type,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_jointTenancy_rent_type,string,,JsonTypeName : withAmount PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.jointTenancy.serviceCharges.amount,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_jointTenancy_serviceCharges_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.jointTenancy.serviceCharges.paymentFrequency,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_jointTenancy_serviceCharges_paymentFrequency,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.jointTenancy.serviceCharges.type,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_jointTenancy_serviceCharges_type,string,,JsonTypeName : withAmount PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordDetails.addressNumber,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordDetails_addressNumber,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordDetails.email,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordDetails_email,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordDetails.name,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordDetails_name,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordDetails.payRentTo,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordDetails_payRentTo,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordDetails.phoneNumber,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordDetails_phoneNumber,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordDetails.postcode,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordDetails_postcode,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordDetails.townCity,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordDetails_townCity,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordRelationshipDetails.anyoneCloseRelative,boolean,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordRelationshipDetails_anyoneCloseRelative,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordRelationshipDetails.anyoneFinancialInterest,boolean,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordRelationshipDetails_anyoneFinancialInterest,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.landlordRelationshipDetails.liveAtSameProperty,boolean,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_landlordRelationshipDetails_liveAtSameProperty,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.rentDetails.regularPayment.amount,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_rentDetails_regularPayment_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.rentDetails.regularPayment.paymentFrequency,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_rentDetails_regularPayment_paymentFrequency,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.rentDetails.regularPayment.type,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_rentDetails_regularPayment_type,string,,JsonTypeName : withAmount PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.privateRentedPropertyDeclarationDetails.rentDetails.startDate,string,housingCircumstances,claimElement_privateRentedPropertyDeclarationDetails_rentDetails_startDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.additionalRentedHousingInformation.exemptFromTheSharedRoomRate,boolean,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_additionalRentedHousingInformation_exemptFromTheSharedRoomRate,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.additionalRentedHousingInformation.nonCommercialRelationshipWithLandlord,boolean,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_additionalRentedHousingInformation_nonCommercialRelationshipWithLandlord,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.additionalRentedHousingInformation.supportedExemptAccommodation,boolean,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_additionalRentedHousingInformation_supportedExemptAccommodation,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.bedroomAndTenancy.bothYouAndPartnerNamedOnTenancyOrRentalAgreement,boolean,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_bedroomAndTenancy_bothYouAndPartnerNamedOnTenancyOrRentalAgreement,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.bedroomAndTenancy.jointTenancyWithSomeoneOtherThanPartner,boolean,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_bedroomAndTenancy_jointTenancyWithSomeoneOtherThanPartner,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.bedroomAndTenancy.numberOfBedrooms,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_bedroomAndTenancy_numberOfBedrooms,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.jointTenancy.numberOfTenants,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_jointTenancy_numberOfTenants,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.jointTenancy.rent.amount,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_jointTenancy_rent_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.jointTenancy.rent.paymentFrequency,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_jointTenancy_rent_paymentFrequency,string,, PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.jointTenancy.rent.type,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_jointTenancy_rent_type,string,,JsonTypeName : withAmount PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.jointTenancy.serviceCharges.amount,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_jointTenancy_serviceCharges_amount,string,,Decimal:java.math.BigDecimal PII:UNKNOWN
accepted-data,housingCircumstances,claimElement.socialAccommodationDeclarationDetails.jointTenancy.serviceCharges.paymentFrequency,string,housingCircumstances,claimElement_socialAccommodationDeclarationDetails_jointTenancy_serviceCharges_paymentFrequency,string,, PII:UNKNOWN
